,title,time,url
13454,30 Teams in 30 Days: Pistons Opt To Go Big Once Again,"September 15, 2016",http://global.nba.com/news/30-teams-in-30-days-pistons-opt-to-go-big-once-again/
13455,Kings Sign Jordan Farmar,"September 14, 2016",http://global.nba.com/news/kings-sign-jordan-farmar/
13456,30 Teams In 30 Days: Schedule,"September 14, 2016",http://global.nba.com/news/30-teams-in-30-days-schedule-2/
13457,30 Teams In 30 Days: Wizards Again Turn To Familiar Duo,"September 14, 2016",http://global.nba.com/news/30-teams-in-30-days-wizards-again-turn-to-familiar-duo-2/
13458,Blogtable: Outlook For D’Angelo Russell In 2016-17,"September 14, 2016",http://global.nba.com/news/blogtable-outlook-for-dangelo-russell-in-2016-17/
13459,Blogtable: Gameplan For The Miami Heat?,"September 14, 2016",http://global.nba.com/news/blogtable-gameplan-for-the-miami-heat/
13460,Dennis Schroder Ready For New Challenges With Atlanta Hawks,"September 14, 2016",http://global.nba.com/news/dennis-schroder-ready-for-new-challenges-with-atlanta-hawks/
13461,Shaquille O’Neal: Ben Simmons Is A “LeBron-Type Player”,"September 14, 2016",http://global.nba.com/news/shaquille-oneal-ben-simmons-is-a-lebron-type-player/
13462,Thunder’s McGary Suspended For 10 Games,"September 13, 2016",http://global.nba.com/news/thunders-mcgary-suspended-for-10-games/
13463,D’Antoni Hopes Formula Is Enough To Bring Him A Title,"September 13, 2016",http://global.nba.com/news/dantoni-hopes-formula-is-enough-to-bring-him-a-title/
13464,30 Teams in 30 Days: Rockets Hope They’re Back As Contenders,"September 13, 2016",http://global.nba.com/news/30-teams-in-30-days-rockets-hope-theyre-back-as-contenders/
13465,Report: Hawks’ Howard OK After Brief Hospitalization,"September 12, 2016",http://global.nba.com/news/report-hawks-howard-ok-after-brief-hospitalization/
13466,30 Teams in 30 Days: Jazz Seem Set To Make Next Step,"September 12, 2016",http://global.nba.com/news/30-teams-in-30-days-jazz-seem-set-to-make-next-step-2/
13467,Hill Ready To Spark Revival For Jazz,"September 12, 2016",http://global.nba.com/news/hill-ready-to-spark-revival-for-jazz/
13468,Report: Hawks’ Howard Falls Ill On Flight,"September 12, 2016",http://global.nba.com/news/report-hawks-howard-falls-ill-on-flight/
13469,Report: Optimism Growing That Bosh Will Play In 2016-17,"September 12, 2016",http://global.nba.com/news/report-optimism-growing-that-bosh-will-play-in-2016-17/
13470,LeBron Continues Hollywood Expansion,"September 11, 2016",http://global.nba.com/news/lebron-continues-hollywood-expansion/
13471,Brooks Sees No Chemistry Issues For Wizards,"September 11, 2016",http://global.nba.com/news/brooks-sees-no-chemistry-issues-for-wizards/
13472,Timing Could Benefit Trio In Hall Of Fame Quest,"September 11, 2016",http://global.nba.com/news/timing-could-benefit-trio-in-hall-of-fame-quest/
13473,Heat Guard Richardson Bracing To Miss Next 6-8 Weeks,"September 10, 2016",http://global.nba.com/news/heat-guard-richardson-bracing-to-miss-next-6-8-weeks/
13474,30 Teams in 30 Days: Magic Scrap Youth Movement After Adding Veteran Leadership,"September 10, 2016",http://global.nba.com/news/30-teams-in-30-days-magic-scrap-youth-movement-after-adding-veteran-leadership/
13475,Morning Shootaround: Sept. 10 – An Epic Class,"September 10, 2016",http://global.nba.com/news/morning-shootaround-sept-10-an-epic-class/
13476,30 Teams In 30 Days: Bucks Ready For Return To Playoffs?,"September 10, 2016",http://global.nba.com/news/30-teams-in-30-days-bucks-ready-for-return-to-playoffs/
13477,"Shaq, Iverson and Yao Make For An Epic Hall Of Fame Ceremony","September 9, 2016",http://global.nba.com/news/shaq-iverson-and-yao-make-for-an-epic-hall-of-fame-ceremony/
13478,Social Stream: Behind The Scenes At The Hall of Fame,"September 9, 2016",http://global.nba.com/news/social-stream-behind-the-scenes-at-the-hall-of-fame/
13479,Heat’s Second Year Guard Richardson Suffers Knee Injury,"September 9, 2016",http://global.nba.com/news/heats-second-year-guard-richardson-suffers-knee-injury/
13480,"It Was like He Never Left, Vintage Iverson, Blunt And Candid","September 9, 2016",http://global.nba.com/news/it-was-like-he-never-left-vintage-iverson-blunt-and-candid/
13481,NBA Coaches Share Thoughts On Hall Class Of 2016,"September 9, 2016",http://global.nba.com/news/nba-coaches-share-thoughts-on-hall-class-of-2016/
13482,Yao’s Pivot From China To U.S. Was Center’s Big Post Move,"September 9, 2016",http://global.nba.com/news/yaos-pivot-from-china-to-u-s-was-centers-big-post-move/
13483,Iverson’s Journey To Hall Adventurous With Some Bumps Along Way,"September 9, 2016",http://global.nba.com/news/iversons-journey-to-hall-adventurous-with-some-bumps-along-way/
13484,Shaq Recalls Moment When He Could Become A Star,"September 9, 2016",http://global.nba.com/news/shaq-recalls-moment-when-he-could-become-a-star/
13485,"Shaq, Iverson And Yao Lead Group Elected Into Hall Of Fame","September 9, 2016",http://global.nba.com/news/shaq-iverson-and-yao-lead-group-elected-into-hall-of-fame/
13486,Pelicans’ Davis Medically Cleared For Start Of Season,"September 9, 2016",http://global.nba.com/news/pelicans-davis-medically-cleared-for-start-of-season/
13487,Kerr Expecting ‘Growing Pains’ On Defense For Warriors,"September 9, 2016",http://global.nba.com/news/kerr-expecting-growing-pains-on-defense-for-warriors/
13488,"Reinsdorf Opens Up On Rose Trade, State Of Team","September 9, 2016",http://global.nba.com/news/reinsdorf-opens-up-on-rose-trade-state-of-team/
13489,30 Teams In 30 Days: Nuggets Continue Building Program,"September 8, 2016",http://global.nba.com/news/30-teams-in-30-days-nuggets-continue-building-program/
13490,Riley Has ‘No Regrets’ As 2016-17 Season Nears,"September 8, 2016",http://global.nba.com/news/riley-has-no-regrets-as-2016-17-season-nears/
13491,That Time The Magic Almost Nearly Didn’t Draft Shaq,"September 8, 2016",http://global.nba.com/news/that-time-the-magic-almost-nearly-didnt-draft-shaq/
13492,Towns On Wolves: ‘We’ve Got To Make The Playoffs’,"September 8, 2016",http://global.nba.com/news/towns-on-wolves-weve-got-to-make-the-playoffs/
13493,"30 Teams in 30 Days: Kings, Cousins Look To Move Forward","September 8, 2016",http://global.nba.com/news/30-teams-in-30-days-kings-cousins-look-to-move-forward/
13494,30 Teams in 30 Days: Knicks Meld Roster To Fit With ‘Melo,"September 7, 2016",http://global.nba.com/news/30-teams-in-30-days-knicks-meld-roster-to-fit-with-melo/
13495,Hall Of Fame Presenters Announced,"September 7, 2016",http://global.nba.com/news/hall-of-fame-presenters-announced/
13496,Morning Shootaround: Sep. 7 – Rivers Says Pierce Still Unsure About Return,"September 7, 2016",http://global.nba.com/news/morning-shootaround-sep-7-rivers-says-pierce-still-unsure-about-return/
13497,It’s Time To Start Respecting Carmelo Anthony’s Loyalty,"September 7, 2016",http://global.nba.com/news/its-time-to-start-respecting-carmelo-anthonys-loyalty/
13498,"Hulking Career On, Off Court Made O’Neal Truly Dominant","September 6, 2016",http://global.nba.com/news/hulking-career-on-off-court-made-oneal-truly-dominant/
13499,"Jrue Holiday Will Miss Start Of Feason To Care For His Wife Lauren, Child","September 6, 2016",http://global.nba.com/news/jrue-holiday-will-miss-start-of-feason-to-care-for-his-wife-lauren-child/
13500,30 Teams in 30 Days: Pelicans Have Hope Thanks To Davis,"September 6, 2016",http://global.nba.com/news/30-teams-in-30-days-pelicans-have-hope-thanks-to-davis-2/
13501,Curry: ’74 Isn’t Really A Goal’,"September 6, 2016",http://global.nba.com/news/curry-74-isnt-really-a-goal/
13502,Winslow’s Shot Showing Signs Of Improvement,"September 6, 2016",http://global.nba.com/news/winslows-shot-showing-signs-of-improvement/
13503,Gasol Says He Nearly Signed With Spurs In 2014,"September 6, 2016",http://global.nba.com/news/gasol-says-he-nearly-signed-with-spurs-in-2014/
13504,Should Anthony Davis Shoot Threes?,"September 6, 2016",http://global.nba.com/news/should-anthony-davis-shoot-threes/
13505,30 Teams In 30 Days: Wolves Young Stars Ready For Next Step,"September 5, 2016",http://global.nba.com/news/30-teams-in-30-days-wolves-young-stars-ready-for-next-step/
13506,Cavs Looking Forward To Love’s Upcoming Season,"September 5, 2016",http://global.nba.com/news/cavs-looking-forward-to-loves-upcoming-season/
13507,Gallinari Says He Declined Trade From Nuggets,"September 5, 2016",http://global.nba.com/news/gallinari-says-he-declined-trade-from-nuggets/
13508,Yannick Noah: Playing for Knicks ‘Means The World’ To Joakim,"September 5, 2016",http://global.nba.com/news/yannick-noah-playing-for-knicks-means-the-world-to-joakim/
13509,Putting Towns’ Rookie Season In Perspective,"September 5, 2016",http://global.nba.com/news/putting-towns-rookie-season-in-perspective/
13510,Reasons To Be Excited About Love,"September 4, 2016",http://global.nba.com/news/reasons-to-be-excited-about-love/
13511,Curry Watches Game 7 For Fuel,"September 4, 2016",http://global.nba.com/news/curry-watches-game-7-for-fuel/
13512,Riley Says Shaq Was Most Important Miami Move,"September 4, 2016",http://global.nba.com/news/riley-says-shaq-was-most-important-miami-move/
13513,Holiday To Miss Time To Care For Wife And Child,"September 4, 2016",http://global.nba.com/news/holiday-to-miss-time-to-care-for-wife-and-child/
13514,Ujiri Focuses On Building African Basketball,"September 4, 2016",http://global.nba.com/news/ujiri-focuses-on-building-african-basketball/
13515,30 Teams in 30 Days: Suns Go Young To Craft A New Future,"September 4, 2016",http://global.nba.com/news/30-teams-in-30-days-suns-go-young-to-craft-a-new-future/
13516,"Meet Devin Booker, The Next Klay Thompson","September 4, 2016",http://global.nba.com/news/meet-devin-booker-the-next-klay-thompson/
13517,Next Breakout Big Man: Alex Len,"September 4, 2016",http://global.nba.com/news/next-breakout-big-man-alex-len/
13518,"Key Ingredients To Injury Comebacks: Staying Patient, Positive","September 3, 2016",http://global.nba.com/news/key-ingredients-to-injury-comebacks-staying-patient-positive/
13519,Morning Shootaround: Sep. 3: Bosh Situation Far From Settled,"September 3, 2016",http://global.nba.com/news/morning-shootaround-sep-3-bosh-situation-far-from-settled/
13520,30 Teams in 30 Days: Challenge Begins In Brooklyn,"September 3, 2016",http://global.nba.com/news/30-teams-in-30-days-challenge-begins-in-brooklyn/
13521,Is Linsanity 2.0 Coming to New York?,"September 3, 2016",http://global.nba.com/news/is-linsanity-2-0-coming-to-new-york/
13522,Raptors Sign President Masai Ujiri To Multi-Year Contract Extension,"September 2, 2016",http://global.nba.com/news/raptors-sign-president-masai-ujiri-to-multi-year-contract-extension/
13523,Veterans Scramble To Stay In League After New Additions,"September 2, 2016",http://global.nba.com/news/veterans-scramble-to-stay-in-league-after-new-additions-2/
13524,Lottery Lakers In Uncharted Territory,"September 2, 2016",http://global.nba.com/news/lottery-lakers-in-uncharted-territory/
13525,30 Teams In 30 Days: Lakers Start Their Rebuild Process,"September 2, 2016",http://global.nba.com/news/30-teams-in-30-days-lakers-start-their-rebuild-process-2/
13526,Embiid Says He’s Ready,"September 2, 2016",http://global.nba.com/news/embiid-says-hes-ready/
13527,Warriors GM Myers Expects ‘Turbulence’ In 2016-17,"September 2, 2016",http://global.nba.com/news/warriors-gm-myers-expects-turbulence-in-2016-17/
13528,Report: Pacers To Add Seraphin,"September 2, 2016",http://global.nba.com/news/report-pacers-to-add-seraphin/
13529,Blazers Meet Up Again For Informal Workouts,"September 2, 2016",http://global.nba.com/news/blazers-meet-up-again-for-informal-workouts/
13530,"30 Teams In 30 Days: At last, Sixers May Be Turning Corner","September 1, 2016",http://global.nba.com/news/30-teams-in-30-days-at-last-sixers-may-be-turning-corner-2/
13531,Philly Frenzy: It’s Almost Saric Time,"September 1, 2016",http://global.nba.com/news/philly-frenzy-its-almost-saric-time/
13532,Report: Bosh Frustrated With Heat’s Handling Of His Health Situation,"September 1, 2016",http://global.nba.com/news/report-bosh-frustrated-with-heats-handling-of-his-health-situation/
13533,Lakers Hoping New Training Facility Will Help In Free Agency,"September 1, 2016",http://global.nba.com/news/lakers-hoping-new-training-facility-will-help-in-free-agency/
13534,Cost Of Kings’ New Arena Jumps By Millions,"September 1, 2016",http://global.nba.com/news/cost-of-kings-new-arena-jumps-by-millions/
13535,"Sixers Waive Landry And Pleiss, Sign Anthony ‘Cat’ Barber","August 31, 2016",http://global.nba.com/news/sixers-waive-landry-and-pleiss-sign-anthony-cat-barber/
13536,Kings Sign Free Agent Guard Ty Lawson,"August 31, 2016",http://global.nba.com/news/kings-sign-free-agent-guard-ty-lawson/
13537,Shootaround – Ibaka Excited About New Start With Magic,"August 31, 2016",http://global.nba.com/news/shootaround-ibaka-excited-about-new-start-with-magic/
13538,Shootaround – Dellavedova Says Playoffs Are The Goal For Bucks,"August 31, 2016",http://global.nba.com/news/shootaround-dellavedova-says-playoffs-are-the-goal-for-bucks/
13539,Shootaround – Thunder Bolster Frontcourt In Trade With Nuggets,"August 31, 2016",http://global.nba.com/news/shootaround-thunder-bolster-frontcourt-in-trade-with-nuggets/
13540,Rookie Survey: Minnesota’s Dunn Favored As Top Rookie,"August 30, 2016",http://global.nba.com/news/rookie-survey-minnesotas-dunn-favored-as-top-rookie-2/
13541,NBA TV To Exclusively Televise 2016 Naismith Memorial Basketball Hall Of Fame Enshirement,"August 30, 2016",http://global.nba.com/news/nba-tv-to-exclusively-televise-2016-naismith-memorial-basketball-hall-of-fame-enshirement/
13542,Thunder Acquire Joffrey Lauvergne From Nuggets For Two Second-Round Picks,"August 30, 2016",http://global.nba.com/news/thunder-acquire-joffrey-lauvergne-from-denver-for-two-second-round-picks/
13543,Bosh Ramps Up Workouts In Hopes Of Return To Court,"August 30, 2016",http://global.nba.com/news/bosh-ramps-up-workouts-in-hopes-of-return-to-court/
13544,Report: Pelicans Work Out Lance Stephenson,"August 30, 2016",http://global.nba.com/news/report-pelicans-work-out-lance-stephenson/
13545,Warriors Will ‘Expect A Lot’ From Durant On Defense,"August 30, 2016",http://global.nba.com/news/warriors-will-expect-a-lot-from-durant-on-defense/
13546,Bucks Re-Sign Steve Novak,"August 29, 2016",http://global.nba.com/news/bucks-re-sign-steve-novak/
13547,Lakers Sign Forward Auguste,"August 29, 2016",http://global.nba.com/news/lakers-sign-forward-auguste/
13548,Divac Hopes Cousins Continues Growth,"August 29, 2016",http://global.nba.com/news/divac-hopes-cousins-continues-growth/
13549,Embiid Finally Ready To Make Debut?,"August 29, 2016",http://global.nba.com/news/embiid-finally-ready/
13550,Report: Lawson Reaches Deal With Sacramento,"August 29, 2016",http://global.nba.com/news/report-lawson-reaches-deal-with-sacramento/
13551,Guest Tip: Closeness In Pros Often More Fiction Than Fact,"August 29, 2016",http://global.nba.com/news/guest-tip-closeness-in-pros-often-more-fiction-than-fact/
13552,Is Harrison Barnes ready?,"August 28, 2016",http://global.nba.com/news/is-harrison-barnes-ready-2/
13553,Heat Hoping Whiteside Can Assist Shooters,"August 28, 2016",http://global.nba.com/news/heat-hoping-whiteside-can-assist-shooters-2/
13554,Joerger Hoping To Get Kings To Defend,"August 28, 2016",http://global.nba.com/news/joerger-hoping-to-get-kings-to-defend-2/
13555,Summer Dreaming: Who Might Win Top Rookie Honors?,"August 27, 2016",http://global.nba.com/news/summer-dreaming-who-might-win-top-rookie-honors/
13556,Summer Dreaming: Early Candidates For Kia Defensive Player Of The Year,"August 27, 2016",http://global.nba.com/news/summer-dreaming-early-candidates-for-kia-defensive-player-of-the-year/
13557,"Jason And Jason A Tandem Again, Now In Milwaukee","August 27, 2016",http://global.nba.com/news/jason-and-jason-a-tandem-again-now-in-milwaukee/
13558,Billy Donovan On Being One-And-Done With Kevin Durant,"August 27, 2016",http://global.nba.com/news/billy-donovan-on-being-one-and-done-with-kevin-durant/
13559,John Wall Addresses Bradley Beal Situation,"August 27, 2016",http://global.nba.com/news/john-wall-addresses-bradley-beal-situation/
13560,How Will Harden Fit In New Rockets Offense?,"August 25, 2016",http://global.nba.com/news/how-will-harden-fit-in-new-rockets-offense-2/
13561,Morning Shootaround: Aug. 25 – Harden Organizes Rockets’ Players-Only Camp,"August 25, 2016",http://global.nba.com/news/morning-shootaround-aug-25-harden-organizes-rockets-players-only-camp/
13562,Summer Dreaming: Who Will Have Best Comeback Story?,"August 25, 2016",http://global.nba.com/news/summer-dreaming-who-will-have-best-comeback-story/
13563,Blogtable: Do Warriors Have A Short Window To Contend?,"August 24, 2016",http://global.nba.com/news/blogtable-do-warriors-have-a-short-window-to-contend/
13564,Blogtable: Thoughts On Team USA In 2020?,"August 24, 2016",http://global.nba.com/news/blogtable-thoughts-on-team-usa-in-2020/
13565,Blogtable: Who Benefits More From Change In Scenery: Al Horford Or Dwight Howard?,"August 24, 2016",http://global.nba.com/news/blogtables-who-benefits-more-from-change-in-scenery-al-horford-or-dwight-howard/
13566,Summer Dreaming: Coach Of The Year,"August 24, 2016",http://global.nba.com/news/summer-dreaming-coach-of-the-year/
13567,"Wall, Beal Try To Get Past On-Court ‘Dislike’ Of Each Other","August 24, 2016",http://global.nba.com/news/wall-beal-try-to-get-past-on-court-dislike-of-each-other/
13568,Boeheim Says Anthony ‘Unlikely’ To Win NBA Championship,"August 24, 2016",http://global.nba.com/news/boeheim-says-anthony-unlikely-to-win-nba-championship/
13569,Rose Says He’ll Show New Maturity In Game Next Season,"August 24, 2016",http://global.nba.com/news/rose-says-hell-show-new-maturity-in-game-next-season/
13570,Kobe Starts $100 Million Investment Fund,"August 23, 2016",http://global.nba.com/news/kobe-starts-100-million-investment-fund/
13571,Big Shoes: Ingram Not Daunted By Taking Kobe’s Spot,"August 23, 2016",http://global.nba.com/news/big-shoes-ingram-not-daunted-by-taking-kobes-spot/
13572,"Whether You Like It Or Not, Kobe Ends His Career His Way","August 23, 2016",http://global.nba.com/news/whether-you-like-it-or-not-kobe-ends-his-career-his-way/
13573,Ricky Rubio Ready To Mentor Kris Dunn In Minnesota,"August 23, 2016",http://global.nba.com/news/ricky-rubio-ready-to-mentor-kris-dunn-in-minnesota/
13574,Robinson: Warriors Have ‘Short Window’ As Title Favorites,"August 23, 2016",http://global.nba.com/news/robinson-warriors-have-short-window-as-title-favorites/
13575,Colangelo Challenges Other Countries To Step Up Their Game,"August 23, 2016",http://global.nba.com/news/colangelo-challenges-other-countries-to-step-up-their-game/
13576,Durant Calls Team USA Experience ‘Therapy For Me’,"August 23, 2016",http://global.nba.com/news/durant-calls-team-usa-experience-therapy-for-me/
13577,"A Farewell (Of Sorts) For Ginobili, Gasol And Parker","August 22, 2016",http://global.nba.com/news/a-farewell-of-sorts-for-ginobili-gasol-and-parker-2/
13578,Lakers Sign Yi Jianlian,"August 22, 2016",http://global.nba.com/news/lakers-sign-yi-jianlian/
13579,Bucks Sign Veteran Guard Jason Terry,"August 22, 2016",http://global.nba.com/news/bucks-sign-veteran-guard-jason-terry/
13580,USA’s Rio Gold Rush,"August 22, 2016",http://global.nba.com/news/usas-rio-gold-rush/
13581,Popovich Takes Over Team USA,"August 22, 2016",http://global.nba.com/news/popovich-takes-over-team-usa/
13582,Pau Gasol Not Ready To End International Career,"August 22, 2016",http://global.nba.com/news/pau-gasol-not-ready-to-end-international-career/
13583,John Wall Continues Making An Impact Off The Court,"August 22, 2016",http://global.nba.com/news/john-wall-continues-making-an-impact-off-the-court/
13584,"Journey to Gold Never Easy, But Team USA Executes Mission","August 21, 2016",http://global.nba.com/news/journey-to-gold-never-easy-but-team-usa-executes-mission/
13585,U.S. Beats Serbia Handily to Win Third Straight Gold,"August 21, 2016",http://global.nba.com/news/u-s-beats-serbia-handily-to-win-third-straight-gold/
13586,Olympic Men’s Basketball: Medal Round,"August 21, 2016",http://global.nba.com/news/olympic-mens-basketball-medal-round/
13587,Morning Shootaround: Aug. 21 – Melo’s Long Journey,"August 21, 2016",http://global.nba.com/news/morning-shootaround-aug-21-melos-long-journey/
13588,Olympic Men’s Basketball: Semi-Finals Results,"August 19, 2016",http://global.nba.com/news/olympic-mens-basketball-semi-finals-results/
13589,U.S. Men Hold Off Spain to Advance to Gold-Medal Game,"August 19, 2016",http://global.nba.com/news/u-s-men-hold-off-spain-to-advance-to-gold-medal-game/
13590,New Orleans To Host 2017 NBA All-Star Game,"August 19, 2016",http://global.nba.com/news/new-orleans-to-host-2017-nba-all-star-game/
13591,Report: Bucks In Advanced Talks With Jason Terry,"August 19, 2016",http://global.nba.com/news/report-bucks-in-advanced-talks-with-jason-terry/
13592,J.R. Smith Doesn’t Want To Talk About Potential Contract,"August 19, 2016",http://global.nba.com/news/jr-smith-contract-cavaliers/
13593,The Change Of Guard in the International Basketball,"August 18, 2016",http://global.nba.com/news/the-change-of-guard-in-the-international-basketball/
13594,Durant’s International Coming Out Party Helpful Six Years Later,"August 18, 2016",http://global.nba.com/news/durants-international-coming-out-party-helpful-six-years-later/
13595,George’s Defensive Impact Propels U.S. Into Semifinals,"August 18, 2016",http://global.nba.com/news/georges-defensive-impact-propels-u-s-into-semifinals/
13596,Ginobili: Proud Of Footprint Argentina Left On FIBA,"August 18, 2016",http://global.nba.com/news/ginobili-proud-of-footprint-argentina-left-on-fiba/
13597,LeBron James On The Olympics: “I Wish I Was Out There”,"August 18, 2016",http://global.nba.com/news/lebron-james-on-the-olympics-i-wish-i-was-out-there/
13598,"Spurs Legends Parker, Ginobili Face Tough Rio Exits","August 18, 2016",http://global.nba.com/news/spurs-legends-parker-ginobili-face-tough-rio-exits/
13599,"Blogtable: Will Cavaliers, Warriors Meet In 2017 NBA Finals?","August 17, 2016",http://global.nba.com/news/blogtable-will-cavaliers-warriors-meet-in-2017-nba-finals/
13600,Blogtable: Who Will Have The Biggest Impact On Knicks?,"August 17, 2016",http://global.nba.com/news/blogtable-who-will-have-the-biggest-impact-on-knicks/
13601,Blogtable: What’s Your Level of Concern For Team USA?,"August 17, 2016",http://global.nba.com/news/blogtable-whats-your-level-of-concern-for-team-usa/
13602,Olympic Men’s Basketball: Day 12 Results,"August 17, 2016",http://global.nba.com/news/olympic-mens-basketball-day-12-recap/
13603,Heat Re-sign Beno Udrih,"August 17, 2016",http://global.nba.com/news/heat-re-sign-beno-udrih/
13604,Australia Moves On To Olympic Basketball Semifinals,"August 17, 2016",http://global.nba.com/news/australia-moves-on-to-olympic-basketball-semifinals/
13605,"Shootaround: 17 Aug – Kobe Talks Team USA, Lakers’ Future","August 17, 2016",http://global.nba.com/news/shootaround-17-aug-kobe-talks-team-usa-lakers-future/
13606,U.S. Begins Medal Round With Road Game vs. Argentina,"August 16, 2016",http://global.nba.com/news/u-s-begins-medal-round-with-road-game-vs-argentina/
13607,Paul George Links Up With Soccer Legend Ronaldo,"August 16, 2016",http://global.nba.com/news/paul-george-links-up-with-soccer-legend-ronaldo/
13608,Summer Dreaming: Who Might Be Next Kia Sixth Man?,"August 16, 2016",http://global.nba.com/news/summer-dreaming-who-might-be-next-kia-sixth-man-2/
13609,Summer Dreaming: Who Wins Kia Most Improved Player?,"August 16, 2016",http://global.nba.com/news/summer-dreaming-who-wins-kia-most-improved-player-2/
13610,Summer Dreaming: Who Might Win Top Rookie Honors?,"August 16, 2016",http://global.nba.com/news/summer-dreaming-who-might-win-top-rookie-honors-2/
13611,"Durant, Clippers’ Jordan Share Deep Bond","August 16, 2016",http://global.nba.com/news/durant-clippers-jordan-share-deep-bond/
13612,"Report: LeBron, Cavs Plan To Workout Together In September","August 16, 2016",http://global.nba.com/news/report-lebron-cavs-plan-to-workout-together-in-september/
13613,Lakers’ Young Making Peace With Russell,"August 16, 2016",http://global.nba.com/news/lakers-young-making-peace-with-russell/
13614,Report: Grizzlies Tried To Sign Teodosic,"August 16, 2016",http://global.nba.com/news/report-grizzlies-tried-to-sign-teodosic/
13615,Men’s Olympic Basketball Quarterfinals: What To Watch For,"August 16, 2016",http://global.nba.com/news/mens-olympic-basketball-quarterfinals-what-to-watch-for/
13616,Olympic Men’s Basketball: Day 10 Recap,"August 15, 2016",http://global.nba.com/news/olympic-mens-basketball-day-10-recap/
13617,How France Can Continue Its Success Moving Forward,"August 15, 2016",http://global.nba.com/news/how-france-can-continue-its-success-moving-forward/
13618,Australia’s Bright Basketball Future Starts Now,"August 15, 2016",http://global.nba.com/news/australias-bright-basketball-future-starts-now/
13619,Olympics Proving Basketball Is A Global Game,"August 15, 2016",http://global.nba.com/news/olympics-proving-basketball-is-a-global-game/
13620,Olympic Men’s Basketball: Day 9 Recap,"August 14, 2016",http://global.nba.com/news/olympic-mens-basketball-day-9-recap/
13621,Thompson Shoots USA to Victory Over France,"August 14, 2016",http://global.nba.com/news/thompson-shoots-usa-to-victory-over-france/
13622,Fear Factor Vanishing For Olympic Team?,"August 14, 2016",http://global.nba.com/news/fear-factor-vanishing-for-olympic-team/
13623,LeBron’s New Deal About More Than Money,"August 14, 2016",http://global.nba.com/news/lebrons-new-deal-about-more-than-money/
13624,Thomas Convinced Rest Of The League Knows Celtics Are On The Rise,"August 14, 2016",http://global.nba.com/news/thomas-convinced-rest-of-the-league-knows-celtics-are-on-the-rise/
13625,Group B Gets Crazy In Rio,"August 14, 2016",http://global.nba.com/news/group-b-gets-crazy-in-rio/
13626,"Familiar Faces In New Places, Stellar Christmas Day Slate Highlight 2017 Schedule","August 14, 2016",http://global.nba.com/news/familiar-faces-in-new-places-stellar-christmas-day-slate-highlight-2017-schedule/
13627,Meet Magic Johnson: The Undisputed Point Guard,"August 14, 2016",http://global.nba.com/news/magic-johnson-the-undisputed-point-guard/
13628,Team USA Brings Different Temperament To International Games,"August 13, 2016",http://global.nba.com/news/team-usa-brings-different-temperament-to-international-games/
13629,The 25 Games You Don’t Want To Miss In 2016-17,"August 13, 2016",http://global.nba.com/news/the-25-games-you-dont-want-to-miss-in-2016-17-2/
13630,Olympic Men’s Basketball: Day 8 Recap,"August 13, 2016",http://global.nba.com/news/olympic-mens-basketball-day-8-recap/
13631,Americas Team Camp – Day 4,"August 13, 2016",http://global.nba.com/news/americas-team-camp-day-4/
13632,Morning Shootaround: Aug. 13 – USA Talent Prevails,"August 13, 2016",http://global.nba.com/news/morning-shootaround-aug-13-usa-talent-prevails/
13633,Olympics Men’s Basketball: Day 7 Recap,"August 12, 2016",http://global.nba.com/news/olympics-mens-basketball-day-7-recap/
13634,Team USA Escapes with Narrow Win Over Serbia,"August 12, 2016",http://global.nba.com/news/team-usa-escapes-with-narrow-win-over-serbia/
13635,Thunder Signs Domantas Sabonis,"August 12, 2016",http://global.nba.com/news/thunder-signs-domantas-sabonis/
13636,Cavaliers And LeBron James Sign Multi-Year Contract,"August 12, 2016",http://global.nba.com/news/cavaliers-and-lebron-james-sign-multi-year-contract/
13637,Pelicans Sign Shawn Dawson,"August 12, 2016",http://global.nba.com/news/pelicans-sign-shawn-dawson/
13638,Bogdan Bogdanovic’s Road to Brazil,"August 12, 2016",http://global.nba.com/news/bogdan-bogdanovics-road-to-brazil/
13639,"Signed, Sealed: LeBron Inks New Contract with Cavaliers","August 12, 2016",http://global.nba.com/news/signed-sealed-lebron-inks-new-contract-with-cavaliers/
13640,Summer Dreaming: Who Might Be Next Kia Sixth Man?,"August 12, 2016",http://global.nba.com/news/summer-dreaming-who-might-be-next-kia-sixth-man/
13641,Ten Schedule Tips For Cavs’ 2016-17 Season,"August 12, 2016",http://global.nba.com/news/ten-schedule-tips-for-the-2016-17-season/
13642,Americas Day Camp – Day 3,"August 12, 2016",http://global.nba.com/news/americas-day-camp-day-3/
13643,Olympic Men’s Basketball: Day 6 Recap,"August 11, 2016",http://global.nba.com/news/olympic-mens-basketball-day-6-recap/
13644,Warriors’ Top 5 Can’t-Miss Games of the 2016-17 Season,"August 11, 2016",http://global.nba.com/news/top-5-cant-miss-games-of-the-2016-17-season/
13645,"Warriors, Cavaliers Christmas Rematch Highlights 2016-17 Schedule Release","August 11, 2016",http://global.nba.com/news/warriors-cavaliers-christmas-rematch-highlights-2016-17-schedule-release/
13646,"In Team USA Uniform, Anthony Shows Dominance","August 11, 2016",http://global.nba.com/news/in-team-usa-uniform-anthony-shows-dominance-2/
13647,"Future Looking Bright For Australia, Even After Loss","August 11, 2016",http://global.nba.com/news/future-looking-bright-for-australia-even-after-loss/
