,title,time,link
1093,Kia MVP Ladder: Giannis climbs latest rankings,"December 11, 2022",https://www.nba.com/news/kia-mvp-ladder-dec-9-2022-edition
1094,Kia MVP Ladder: Tatum rises to the top,"December 4, 2022",https://www.nba.com/news/kia-mvp-ladder-dec-2-2022-edition
1095,"Kia MVP Ladder: Jokic, Curry move up","November 25, 2022",https://www.nba.com/news/kia-mvp-ladder-nov-25-2022-edition
1096,Kia MVP Ladder: Plenty of changes in Top 5,"November 18, 2022",https://www.nba.com/news/kia-mvp-ladder-nov-18-2022-edition
1097,Kia MVP Ladder: Jokic among players on rise,"November 11, 2022",https://www.nba.com/news/kia-mvp-ladder-nov-11-2022-edition
1098,"Kia MVP Ladder: Giannis, Luka lead 1st ranking","November 7, 2022",https://www.nba.com/news/kia-mvp-ladder-nov-4-2022-edition
1099,Kia MVP Ladder: Top 5 performances so far,"October 28, 2022",https://www.nba.com/news/kia-mvp-ladder-oct-28-2022-edition
1100,Kia MVP Ladder: 25 names to watch in 2022-23,"October 21, 2022",https://www.nba.com/news/kia-mvp-ladder-25-names-watch-2022-23
1101,Finals MVP Ladder: Curry takes home trophy,"June 17, 2022",https://www.nba.com/news/nba-finals-mvp-ladder-stephen-curry-finishes-at-top-as-warriors-take-title
1102,NBA Finals MVP Ladder: Curry takes flight again,"June 7, 2022",https://www.nba.com/news/2022-nba-finals-mvp-ladder-game-2
1103,NBA Finals MVP Ladder: Horford takes early lead,"June 4, 2022",https://www.nba.com/news/2022-nba-finals-mvp-ladder-game-1
1104,Finals MVP Ladder: 6 early favorites for hardware,"June 2, 2022",https://www.nba.com/news/finals-mvp-ladder-stephen-curry-leads-way-in-early-look-at-contenders
1105,Kia MVP Ladder: Jokic finishes season at top,"April 15, 2022",https://www.nba.com/news/kia-mvp-ladder-april-15-edition
1106,MVP Tracker: Embiid puts up massive numbers,"September 21, 2022",https://www.nba.com/news/kia-nba-mvp-tracker-2022
1107,Kia MVP Ladder: Picture remains as hazy as ever,"April 8, 2022",https://www.nba.com/news/kia-mvp-ladder-april-8-edition
1108,Kia MVP Ladder: A chase too close to call,"April 1, 2022",https://www.nba.com/news/kia-mvp-ladder-april-1-edition
1109,Kia MVP Ladder: Tatum gets his due at last,"March 25, 2022",https://www.nba.com/news/https-www-nba-com-news-kia-mvp-ladder-march-25-edition
1110,Kia MVP Ladder: Doncic returns to top 5,"March 18, 2022",https://www.nba.com/news/kia-mvp-ladder-march-18-edition
1111,Kia MVP Ladder: Embiid misses chance to move up,"March 11, 2022",https://www.nba.com/news/kia-mvp-ladder-march-11-edition
1112,Kia MVP Ladder: Morant makes his move into the mix,"March 4, 2022",https://www.nba.com/news/kia-mvp-ladder-march-4-edition
1113,"Kia MVP Ladder: Jokic, Embiid still lead the way","February 25, 2022",https://www.nba.com/news/kia-mvp-ladder-feb-25-edition
1114,Kia MVP Ladder: Jokic reclaims No. 1 spot,"February 11, 2022",https://www.nba.com/news/kia-mvp-ladder-feb-11-edition
1115,Kia MVP Ladder: Embiid snags No. 1 spot,"February 4, 2022",https://www.nba.com/news/kia-mvp-ladder-feb-4-edition
1116,"Kia MVP Ladder: Embiid stays hot, rises to No. 2","January 28, 2022",https://www.nba.com/news/kia-mvp-ladder-jan-28-edition
1117,Kia MVP Ladder: Reliable Jokic takes hold of No. 1,"January 21, 2022",https://www.nba.com/news/kia-mvp-ladder-jan-21-2022-edition
1118,"Kia MVP Ladder: Giannis at top, Jokic on rise","January 14, 2022",https://www.nba.com/news/kia-mvp-ladder-jan-14-2022-edition
1119,Kia MVP Ladder: Giannis vs. Durant headlines ranking,"September 23, 2022",https://www.nba.com/news/kia-mvp-ladder-jan-7-2022-edition
1120,Kia MVP Ladder: Giannis takes over as new No. 1,"December 31, 2021",https://www.nba.com/news/kia-mvp-ladder-dec-31-2021-edition
1121,Kia MVP Ladder: Curry reclaims No. 1 spot,"December 24, 2021",https://www.nba.com/news/kia-mvp-ladder-dec-24-2021-edition
1122,Kia MVP Ladder: Jokic looming in his defense,"December 17, 2021",https://www.nba.com/news/kia-mvp-ladder-kevin-durant-reclaims-no-1-spot
1123,Kia MVP Ladder: Gobert rising the ranks,"December 10, 2021",https://www.nba.com/news/kia-mvp-ladder-rudy-gobert-value-to-jazz
1124,Kia MVP Ladder: Latest Top 10,"December 3, 2021",https://www.nba.com/news/kia-mvp-ladder-lamelo-ball-makes-way-into-conversation
1125,Kia MVP Ladder: Making case for Jokic's worth,"November 26, 2021",https://www.nba.com/news/kia-mvp-ladder-making-the-case-for-nikola-jokics-worth
1126,Kia MVP Ladder: Curry takes over top spot,"November 19, 2021",https://www.nba.com/news/kia-mvp-ladder-stephen-curry-rises-to-top-as-others-take-flight
1127,Kia MVP Ladder Matchup: Curry dominates KD in win,"September 21, 2022",https://www.nba.com/news/kia-mvp-ladder-matchup-warriors-stephen-curry-drops-37-in-win-against-kevin-durant-nets
1128,Kia MVP Ladder: Key test awaits Curry,"November 12, 2021",https://www.nba.com/news/kia-mvp-ladder-key-tests-loom-for-stephen-curry
1129,Kia MVP Ladder: Durant rises up to No. 1,"November 5, 2021",https://www.nba.com/news/kia-mvp-ladder-durant-rises-to-top
1130,Kia MVP Ladder: Morant joins the chase,"October 29, 2021",https://www.nba.com/news/kia-mvp-ladder-ja-morant-early-mark-new-chase
1131,Kia MVP Ladder: 21 names to monitor,"October 22, 2021",https://www.nba.com/news/kia-mvp-ladder-21-early-names
1132,Kia MVP Ladder: Jokic finishes atop pack,"May 21, 2021",https://www.nba.com/news/kia-mvp-ladder-nikola-jokic-finishes-no-1-among-pack-of-contenders
1133,Kia MVP Ladder: Jokic keeps chugging ahead,"May 14, 2021",https://www.nba.com/news/kia-mvp-ladder-may-14-edition
1134,Kia MVP Ladder: Jokic strengthens his grip,"May 7, 2021",https://www.nba.com/news/kia-mvp-ladder-may-7-edition
1135,Kia MVP Ladder: Suns' Paul makes a late-season bid,"April 30, 2021",https://www.nba.com/news/kia-mvp-ladder-april-30-edition
1136,Kia MVP Ladder: Curry's run has him rising fast,"April 23, 2021",https://www.nba.com/news/kia-mvp-ladder-april-23-edition
1137,Kia MVP Ladder: Durability's impact on award chase,"April 16, 2021",https://www.nba.com/news/kia-mvp-ladder-april-16-edition
1138,Kia MVP Ladder: Embiid back in the mix,"April 9, 2021",https://www.nba.com/news/kia-mvp-ladder-april-9-edition
1139,"Kia MVP Ladder: Harden, Lillard taking flight","April 2, 2021",https://www.nba.com/news/kia-mvp-ladder-april-2-edition
1140,Kia MVP Ladder: Giannis keeps climbing the ranks,"March 26, 2021",https://www.nba.com/news/kia-mvp-ladder-march-26-edition
1141,"Kia MVP Ladder: Jokic at No. 1 as others rise, too","March 19, 2021",https://www.nba.com/news/kia-mvp-ladder-march-19-edition
1142,Kia MVP Ladder: Embiid stays at No. 1,"March 5, 2021",https://www.nba.com/news/kia-mvp-ladder-march-5-edition
1143,Kia MVP Ladder: Embiid takes over No. 1 spot,"February 26, 2021",https://www.nba.com/news/kia-mvp-ladder-feb-26-edition
1144,Kia MVP Ladder: Big test ahead for LeBron,"February 19, 2021",https://www.nba.com/news/kia-mvp-ladder-feb-19-edition
1145,Kia MVP Ladder: No easy pathway into this fray,"February 12, 2021",https://www.nba.com/news/kia-mvp-ladder-feb-12-edition
1146,Kia MVP Ladder: LeBron keeps hold of top spot,"February 5, 2021",https://www.nba.com/news/kia-mvp-ladder-feb-5-2021-edition
1147,Kia MVP Ladder: LeBron starts at the top,"January 8, 2021",https://www.nba.com/news/kia-mvp-ladder-jan-8-2021-edition
1148,Kia Race to the MVP primer: Who are the ones to watch in 2020-21?,"December 29, 2020",https://www.nba.com/news/kia-race-to-the-mvp-primer-2020-21
1149,Kia MVP Ladder: Giannis Antetokounmpo's improvement makes him our pick,"July 24, 2020",https://www.nba.com/news/kia-mvp-ladder-final-edition-2019-20
1150,Kia MVP Ladder mailbag: This award chase is far from over,"March 10, 2020",https://www.nba.com/news/kia-mvp-mailbag-march-10
1151,Kia MVP Ladder: Bucks vs. Lakers may sway voters ... but should it?,"March 6, 2020",https://www.nba.com/news/kia-mvp-ladder-march-6-edition
1152,Kia MVP Ladder mailbag: Endorsement season gets rolling in award chase,"March 3, 2020",https://www.nba.com/news/kia-mvp-mailbag-march-3
1153,"Kia MVP Ladder: Award case for James Harden, Russell Westbrook gets boost","February 28, 2020",https://www.nba.com/news/kia-mvp-ladder-feb-28-edition
1154,Kia MVP Ladder mailbag: Bradley Beal won't let up even as Wizards' hopes fade,"February 25, 2020",https://www.nba.com/news/kia-mvp-mailbag-feb-25
1155,Kia MVP Ladder: 5 factors that shape stretch run of Kia MVP chase,"February 21, 2020",https://www.nba.com/news/kia-mvp-ladder-feb-21-edition
1156,Kia MVP Ladder mailbag: Raptors keep rolling behind coach Nick Nurse,"February 11, 2020",https://www.nba.com/news/kia-mvp-mailbag-feb-11
1157,Kia MVP Ladder: Jayson Tatum getting comfortable in his All-Star skin,"February 7, 2020",https://www.nba.com/news/kia-mvp-ladder-feb-7-edition
1158,"Kia MVP Ladder mailbag: Joel Embiid, Ben Simmons on outside looking in","February 4, 2020",https://www.nba.com/news/kia-mvp-mailbag-feb-4
1159,Kia MVP Ladder: Is it too late for Damian Lillard to surge into chase?,"January 31, 2020",https://www.nba.com/news/kia-mvp-ladder-jan-31-edition
1160,Kia MVP Ladder mailbag: Can Russell Westbrook move up in the chase?,"January 28, 2020",https://www.nba.com/news/kia-mvp-mailbag-jan-28
1161,Kia MVP Ladder: Hot streak fuels Kawhi Leonard's rise,"January 24, 2020",https://www.nba.com/news/kia-mvp-ladder-jan-24-edition
1162,"Kia MVP Ladder mailbag: Trae Young's stardom needs some wins, too","January 21, 2020",https://www.nba.com/news/kia-mvp-mailbag-jan-21
1163,Kia MVP Ladder: Defensive dexterity drives Rudy Gobert into the mix,"January 17, 2020",https://www.nba.com/news/kia-mvp-ladder-jan-17-edition
1164,Kia MVP Ladder mailbag: Ja Morant may have a future someday in MVP mix,"January 14, 2020",https://www.nba.com/news/kia-mvp-mailbag-jan-14
1165,"Kia MVP Ladder: Game after game, the James Harden Show must go on","January 10, 2020",https://www.nba.com/news/kia-mvp-ladder-jan-10-edition
1166,Kia MVP Ladder mailbag: Nikola Jokic rounding back into form,"January 7, 2020",https://www.nba.com/news/kia-mvp-mailbag-jan-7
1167,Kia MVP Ladder: Award chase proves David Stern's vision has been realized,"January 3, 2020",https://www.nba.com/news/kia-mvp-ladder-jan-3-edition-2019-20
1168,Kia MVP Ladder mailbag: LeBron James' longevity something to behold,"December 31, 2019",https://www.nba.com/news/kia-mvp-mailbag-dec-31
1169,Kia MVP Ladder: Jazz's turnaround coincides with Donovan Mitchell's arrival to MVP conversation,"December 27, 2019",https://www.nba.com/news/kia-mvp-ladder-dec-27-edition-2019-20
1170,Kia MVP Ladder mailbag: ​​​​​​​Christmas offers another showcase for future MVP hopefuls,"December 24, 2019",https://www.nba.com/news/kia-mvp-mailbag-dec-24
1171,Kia MVP Ladder: Jimmy Butler rising in chase as Heat take flight,"December 20, 2019",https://www.nba.com/news/kia-mvp-ladder-dec-20-edition-2019-20
1172,Kia MVP Ladder mailbag: Father Time can't catch LeBron,"December 17, 2019",https://www.nba.com/news/kia-mvp-mailbag-dec-17
1173,Kia MVP Ladder: Luka Doncic follows own 'rhythm' in NBA rise,"December 13, 2019",https://www.nba.com/news/kia-mvp-ladder-dec-13-edition-2019-20
1174,Kia MVP Ladder mailbag: Anthony Davis ready to rise up?,"December 10, 2019",https://www.nba.com/news/kia-mvp-mailbag-dec-10
1175,Kia MVP Ladder: 4 global imports make presence felt in MVP chase,"December 6, 2019",https://www.nba.com/news/kia-mvp-ladder-dec-6-edition-2019-20
1176,Kia MVP Ladder mailbag: Is Kemba Walker worthy of his perch?,"December 3, 2019",https://www.nba.com/news/kia-mvp-mailbag-dec-3
1177,Kia MVP Ladder: Karl-Anthony Towns leading Wolves in new direction,"November 29, 2019",https://www.nba.com/news/kia-mvp-ladder-nov-29-edition-2019-20
1178,Kia MVP Ladder mailbag: A puzzling season for Joel Embiid,"November 26, 2019",https://www.nba.com/news/kia-mvp-mailbag-nov-26
1179,Kia MVP Ladder: Luka Doncic's play generates his Kia MVP hype,"November 22, 2019",https://www.nba.com/news/kia-mvp-ladder-nov-22-edition-2019-20
1180,Kia MVP Ladder mailbag: Do Lakers' stars deserve more praise?,"November 19, 2019",https://www.nba.com/news/kia-mvp-mailbag-nov-19
1181,Kia MVP Ladder: Two trophies can unlock NBA immortality,"November 15, 2019",https://www.nba.com/news/kia-mvp-ladder-nov-15-edition-2019-20
1182,Kia MVP Ladder mailbag: Where are Luka Doncic and Pascal Siakam?,"November 12, 2019",https://www.nba.com/news/kia-mvp-mailbag-nov-12
1183,Kia MVP Ladder: New season starts with Giannis Antetokounmpo still on top,"November 8, 2019",https://www.nba.com/news/kia-mvp-ladder-week-1-2019-20
1184,5 players who could rise Kia MVP ranks in 2019-20,"October 25, 2019",https://www.nba.com/news/5-players-who-could-rise-kia-mvp-ranks-2019-20
1185,Kia MVP Ladder: Reliable Antetokoummpo walks away with our MVP vote,"April 12, 2019",https://www.nba.com/news/kia-mvp-ladder-final-edition-2018-19-season
1186,Kia MVP Ladder: Difficult decision awaits voters as season nears its finale,"April 5, 2019",https://www.nba.com/news/kia-mvp-ladder-week-25-2018-19
1187,Kia MVP Ladder: Should Giannis rest or push for individual accolade?,"March 29, 2019",https://www.nba.com/news/kia-mvp-ladder-week-24-2018-19
1188,Kia MVP Ladder: Second straight MVP well within Harden's reach,"March 22, 2019",https://www.nba.com/news/kia-mvp-ladder-week-23-2018-19
1189,Kia MVP Ladder: Aberrant finish in award chase likely awaits James,"March 15, 2019",https://www.nba.com/news/kia-mvp-ladder-week-22-2018-19
1190,Kia MVP Ladder: Five future MVP types to keep an eye on ...,"March 8, 2019",https://www.nba.com/news/kia-mvp-ladder-week-21-2018-19
1191,Kia MVP Ladder: Harden refuses to fade in award quest,"March 1, 2019",https://www.nba.com/news/kia-mvp-ladder-week-20-2018-19
1192,Kia MVP Ladder: Fellow stars delight in Antetokounmpo's superstar turn,"February 22, 2019",https://www.nba.com/news/kia-mvp-ladder-week-19-2018-19
1193,Kia MVP Ladder: Bucks' trade deadline deal could bolster Antetokounmpo's bid,"February 8, 2019",https://www.nba.com/news/kia-mvp-ladder-week-17-2018-19
1194,Kia MVP Ladder: Time may be ticking for LeBron to get back in chase,"February 1, 2019",https://www.nba.com/news/kia-mvp-ladder-week-16-2018-19
1195,Kia MVP Ladder: George netting big gains from summer of stability,"January 25, 2019",https://www.nba.com/news/kia-mvp-ladder-week-15-2018-19
1196,Kia MVP Ladder: Rockets' turnaround tale fueling Harden's run at hardware,"January 18, 2019",https://www.nba.com/news/kia-mvp-ladder-week-14-2018-19
1197,Kia MVP Ladder: Antetokounmpo bolsters his case with key win in Houston,"January 11, 2019",https://www.nba.com/news/kia-mvp-ladder-week-13-2018-19
1198,Kia MVP Ladder: Myriad of changes mark start of 2019,"January 4, 2019",https://www.nba.com/news/kia-mvp-ladder-week-12-2018-19
1199,"Kia MVP Ladder: Irving enters chase with work on, off the floor","December 28, 2018",https://www.nba.com/news/kia-mvp-ladder-week-11-2018-19
1200,Kia MVP Ladder: Jokic lets others do talking for him in award chase,"December 21, 2018",https://www.nba.com/news/kia-mvp-ladder-week-10-2018-19
1201,Kia MVP Ladder: Harden doing part to lead Rockets out of hole,"December 14, 2018",https://www.nba.com/news/kia-mvp-ladder-week-9-2018-19
1202,Kia MVP Ladder: Thunder doing just fine behind their new superstar duo,"December 7, 2018",https://www.nba.com/news/kia-mvp-ladder-week-8-2018-19
1203,Kia MVP Ladder: Hype-free Harris heads up Clippers' rise to top in West,"November 30, 2018",https://www.nba.com/news/kia-mvp-ladder-week-7-2018-19
1204,Kia MVP Ladder: Walker making case as Top 5 point guard,"November 23, 2018",https://www.nba.com/news/kia-mvp-ladder-week-4-2018-19
1205,Kia MVP Ladder: LeBron's climb coincides with Lakers' rise in West,"November 16, 2018",https://www.nba.com/news/kia-mvp-ladder-week-3-2018-19
1206,"Kia MVP Ladder: Antetokounmpo, refreshed Bucks ready for next step forward","November 9, 2018",https://www.nba.com/news/kia-mvp-ladder-week-2-2018-19
1207,Kia MVP Ladder: Hot start pushes Curry to forefront,"November 2, 2018",https://www.nba.com/news/kia-mvp-ladder-week-1-2018-19
1208,"Kia MVP Ladder: Anthony Davis shrugging off pain, showcasing his MVP mettle","March 30, 2018",https://www.nba.com/news/mvp-ladder-week-24-anthony-davis-new-orleans-pelicans-showing-mvp-mettle
1209,Kia MVP Ladder: Familiar issue keeps Kevin Durant from adding to his hardware total,"March 23, 2018",https://www.nba.com/news/mvp-ladder-week-23-kevin-durant-golden-state-warriors-injuries-sack-mvp-chance
1210,Kia MVP Ladder: Russell Westbrook's stats prove just how tough season's MVP chase is,"March 16, 2018",https://www.nba.com/news/mvp-ladder-week-22-russell-westbrook-big-stats-once-again-follow-mvp-season
1211,Kia MVP Ladder: Simple math shows Damian Lillard is showcasing MVP-type game,"March 9, 2018",https://www.nba.com/news/mvp-ladder-week-21-damian-lillard-portland-trail-blazers-pushes-way-chase
1212,"Kia MVP Ladder: Anthony Davis, New Orleans Pelicans surging toward new goals together","March 2, 2018",https://www.nba.com/news/mvp-ladder-week-20-anthony-davis-new-orleans-pelicans-making-late-mvp-push
1213,"Kia MVP Ladder: Storylines, standings helping pave way for James Harden's run at trophy","February 23, 2018",https://www.nba.com/news/mvp-ladder-week-week-19-james-harden-mvp-chances-post-all-star-break
1214,Kia MVP Ladder: Roster revamp could revitalize LeBron James' run for MVP hardware,"February 9, 2018",https://www.nba.com/news/mvp-ladder-week-17-houston-rockets-james-harden-clears-path-trophy
1215,Kia MVP Ladder: James Harden makes more headway in claim for first MVP,"February 2, 2018",https://www.nba.com/news/mvp-ladder-week-16-houston-rockets-james-harden-clears-path-trophy
1216,Kia MVP Ladder: Russell Westbrook recapturing MVP mojo from season ago,"January 26, 2018",https://www.nba.com/news/mvp-ladder-2017-18-week-15-russell-westbrook-oklahoma-city-thunder-reemerges
1217,Kia MVP Ladder: Dynamic duos making their mark as All-Stars and MVP favorites,"January 19, 2018",https://www.nba.com/news/mvp-ladder-2017-18-week-14-dynamic-duos-making-mark-mvp-all-star
1218,Kia MVP Ladder: Assessing state of MVP chase as season hits its midpoint,"January 12, 2018",https://www.nba.com/news/mvp-ladder-2017-18-week-13-assessing-kia-mvp-race-midseason-point
1219,Kia MVP Ladder: Bradley Beal's two-way skills helping Washington Wizards find footing,"January 5, 2018",https://www.nba.com/news/mvp-ladder-2017-18-week-12-bradley-beal-development-kevin-durant-rises
1220,"Kia MVP Ladder: LeBron James, Kevin Durant not about to fade in chase","December 29, 2017",https://www.nba.com/news/mvp-ladder-2017-18-week-11-lebron-james-kevin-durant-giving-chase
1221,Kia MVP Ladder: NBA Christmas Day slate a showcase for MVP candidates,"December 22, 2017",https://www.nba.com/news/mvp-ladder-week-10-christmas-day-mvp-candidates
1222,Kia MVP Ladder: Many learning from Victor Oladipo's resurgent season,"December 15, 2017",https://www.nba.com/news/mvp-ladder-2017-18-week-9-victor-oladipo-career-resurgence-indiana-pacers
1223,Kia MVP Ladder: Nothing mystical about Kristaps Porzingis' rise to stardom,"December 8, 2017",https://www.nba.com/news/mvp-ladder-2017-18-week-8-kristaps-porzingis-new-york-knicks-hits-new-gear
1224,Kia MVP Ladder: LeBron James continues to defy Father Time,"December 1, 2017",https://www.nba.com/news/mvp-ladder-week-7-lebron-james-cleveland-cavaliers-longevity
1225,Kia MVP Ladder: DeMar DeRozan continues to shine while bucking NBA's latest trend,"November 24, 2017",https://www.nba.com/news/mvp-ladder-week-6-demar-derozan-toronto-raptors-midrange
1226,Kia MVP Ladder: Phenom Joel Embiid showing stuff of future MVP candidate,"November 17, 2017",https://www.nba.com/news/mvp-ladder-2017-18-week-5-joel-embiid-philadelphia-76ers-makes-impact
1227,Kia MVP Ladder: A familiar chorus serenades rising Kyrie Irving,"November 10, 2017",https://www.nba.com/news/mvp-ladder-2017-18-week-4-kyrie-irving-boston-celtics-makes-his-case
1228,Kia MVP Ladder: Giannis Antetokounmpo stakes early claim to hardware,"November 3, 2017",https://www.nba.com/news/mvp-ladder-2017-18-opening-week-giannis-antetokounmpo-makes-early-case
1229,"Kia Race to the MVP Ladder: Fantastic, frantic chase for trophy ends with photo finish","April 14, 2017",https://www.nba.com/news/mvp-ladder-final-edition-russell-westbrook-beats-james-harden-our-vote
1230,Kia Race to the MVP Ladder: Teammates backing James Harden's case for hardware,"April 7, 2017",https://www.nba.com/news/mvp-ladder-week-20-eric-gordon-backing-james-harden-mvp
1231,"Kia Race to the MVP Ladder: Russell Westbrook, James Harden on the clock for final MVP statements","March 31, 2017",https://www.nba.com/news/mvp-ladder-week-20
1232,Kia Race to the MVP Ladder: DeMar DeRozan's scoring surge a testament to his MVP-type skills,"March 24, 2017",https://www.nba.com/news/mvp-ladder-week-19-demar-derozan-impresses-late-mvp-chase
1233,"Kia Race to the MVP Ladder: In this MVP chase, storylines may be as important as stats","March 17, 2017",https://www.nba.com/news/mvp-ladder-week-18-narratives-james-harden-russell-westbrook-mvp-race
1234,Kia Race to the MVP Ladder: Numbers alone can't do Russell Westbrook justice,"March 10, 2017",https://www.nba.com/news/mvp-ladder-week-17-russell-westbrook-case-not-told-numbers-alone
1235,"Kia Race to the MVP Ladder: Two injuries may catalyze change in MVP race, standings","March 3, 2017",https://www.nba.com/news/mvp-ladder-week-16-kevin-durant-kyle-lowry-injuries-affect-kia-mvp-chase
1236,Kia Race to the MVP Ladder: James Harden leads way as stretch run looms,"February 24, 2017",https://www.nba.com/news/mvp-ladder-week-15-james-harden-lead-stretch-run-begins
1237,"Kia Race to the MVP Ladder: Gordon Hayward raises his play (and that of Jazz, too)","February 10, 2017",https://www.nba.com/news/mvp-ladder-week-14-gordon-hayward-surges-leader-jazz
1238,Kia Race to the MVP Ladder: Warriors' duo developing on-court harmony,"February 3, 2017",https://www.nba.com/news/mvp-ladder-week-13-kevin-durant-stephen-curry-sharing-spotlight
1239,Kia Race to the MVP Ladder: John Wall shows poise in leading Wizards' revival,"January 27, 2017",https://www.nba.com/news/mvp-ladder-week-12-john-wall-stepping-washington-wizards
1240,Kia Race to the MVP Ladder: All-Star nod proof of Giannis Antetokounmpo's ascent,"January 20, 2017",https://www.nba.com/news/mvp-ladder-week-11-giannis-antetokounmpo-rise-stardom
1241,Kia Race to the MVP Ladder: No need to fret over Stephen Curry's MVP pace,"January 13, 2017",https://www.nba.com/news/mvp-ladder-week-10-stephen-curry-still-shining-golden-state
1242,Kia Race to the MVP Ladder: Kawhi Leonard shining in role as Spurs' go-to guy,"January 6, 2017",https://www.nba.com/news/mvp-ladder-week-9-kawhi-leonard-emerges-leader-spurs
1243,Kia Race to the MVP Ladder: Chris Paul poised to prove his MVP cred,"December 23, 2016",https://www.nba.com/news/mvp-ladder-week-7-chris-paul-crucial-la-clippers
1244,Kia Race to the MVP Ladder: Warriors' unselfish play becoming calling card,"December 16, 2016",https://www.nba.com/news/mvp-ladder-week-6-warriors-making-sacrifices-unselfish-play
1245,Kia Race to the MVP Ladder: Not even Russell Westbrook's coach can slow him down,"December 9, 2016",https://www.nba.com/news/mvp-ladder-week-5-managing-russell-westbrooks-minutes-billy-donovan
1246,Kia Race to the MVP Ladder: Russell Westbrook going strong one month into season,"December 2, 2016",https://www.nba.com/news/mvp-ladder-week-4-russell-westbrook-dominating-field
1247,Kia Race to the MVP Ladder: Anthony Davis crafting a future bid for hardware,"November 25, 2016",https://www.nba.com/news/mvp-ladder-week-3-anthony-davis-case-mvp
1248,Kia MVP Ladder: Embiid passes Jokic for No. 1,"March 17, 2023",https://www.nba.com/news/kia-mvp-ladder-march-17-2023-edition
1249,Kia MVP Ladder: Embiid closing in on Jokic,"March 10, 2023",https://www.nba.com/news/kia-mvp-ladder-march-10-2023-edition
1250,Kia MVP Ladder: Tatum rises to No. 3; Jokic still tops,"March 3, 2023",https://www.nba.com/news/kia-mvp-ladder-march-3-2023-edition
1251,Kia MVP Ladder: How Top 5 looks at All-Star break,"February 17, 2023",https://www.nba.com/news/kia-mvp-ladder-feb-17-2023-edition
1252,Kia MVP Ladder: Taking stock after a wild trade deadline,"February 11, 2023",https://www.nba.com/news/kia-mvp-ladder-feb-10-2023-edition
1253,Kia MVP Ladder: Embiid bests Jokic in key showdown,"February 3, 2023",https://www.nba.com/news/kia-mvp-ladder-feb-3-2023-edition
1254,Kia MVP Ladder: Embiid leaps over Tatum for No. 2,"January 27, 2023",https://www.nba.com/news/kia-mvp-ladder-jan-27-2023-edition
1255,Kia MVP Ladder: Tatum climbs to No. 2 spot,"January 23, 2023",https://www.nba.com/news/kia-mvp-ladder-jan-20-2023-edition
1256,Kia MVP Ladder: Embiid moves into the Top 5,"January 13, 2023",https://www.nba.com/news/kia-mvp-ladder-jan-13-2023-edition
1257,Kia MVP Ladder: Durant leads Nets' surge,"January 9, 2023",https://www.nba.com/news/kia-mvp-ladder-jan-6-2023-edition
1258,Kia MVP Ladder: Fireworks across the league,"January 2, 2023",https://www.nba.com/news/kia-mvp-ladder-dec-30-2022-edition
1259,"Kia MVP Ladder: Giannis, Jokic keep rising","December 26, 2022",https://www.nba.com/news/kia-mvp-ladder-dec-23-2022-edition
1260,"Kia MVP Ladder: Durant, Zion climbing fast","December 16, 2022",https://www.nba.com/news/kia-mvp-ladder-dec-16-2022-edition
1261,Kia MVP Ladder: Giannis climbs latest rankings,"December 11, 2022",https://www.nba.com/news/kia-mvp-ladder-dec-9-2022-edition
1262,Kia MVP Ladder: Tatum rises to the top,"December 4, 2022",https://www.nba.com/news/kia-mvp-ladder-dec-2-2022-edition
1263,"Kia MVP Ladder: Jokic, Curry move up","November 25, 2022",https://www.nba.com/news/kia-mvp-ladder-nov-25-2022-edition
1264,Kia MVP Ladder: Plenty of changes in Top 5,"November 18, 2022",https://www.nba.com/news/kia-mvp-ladder-nov-18-2022-edition
1265,Kia MVP Ladder: Jokic among players on rise,"November 11, 2022",https://www.nba.com/news/kia-mvp-ladder-nov-11-2022-edition
1266,"Kia MVP Ladder: Giannis, Luka lead 1st ranking","November 7, 2022",https://www.nba.com/news/kia-mvp-ladder-nov-4-2022-edition
1267,Kia MVP Ladder: Top 5 performances so far,"October 28, 2022",https://www.nba.com/news/kia-mvp-ladder-oct-28-2022-edition
1268,Kia MVP Ladder: 25 names to watch in 2022-23,"October 21, 2022",https://www.nba.com/news/kia-mvp-ladder-25-names-watch-2022-23
1269,Finals MVP Ladder: Curry takes home trophy,"June 17, 2022",https://www.nba.com/news/nba-finals-mvp-ladder-stephen-curry-finishes-at-top-as-warriors-take-title
1270,NBA Finals MVP Ladder: Curry takes flight again,"June 7, 2022",https://www.nba.com/news/2022-nba-finals-mvp-ladder-game-2
1271,NBA Finals MVP Ladder: Horford takes early lead,"June 4, 2022",https://www.nba.com/news/2022-nba-finals-mvp-ladder-game-1
1272,Finals MVP Ladder: 6 early favorites for hardware,"June 2, 2022",https://www.nba.com/news/finals-mvp-ladder-stephen-curry-leads-way-in-early-look-at-contenders
1273,Kia MVP Ladder: Jokic finishes season at top,"April 15, 2022",https://www.nba.com/news/kia-mvp-ladder-april-15-edition
1274,MVP Tracker: Embiid puts up massive numbers,"September 21, 2022",https://www.nba.com/news/kia-nba-mvp-tracker-2022
1275,Kia MVP Ladder: Picture remains as hazy as ever,"April 8, 2022",https://www.nba.com/news/kia-mvp-ladder-april-8-edition
1276,Kia MVP Ladder: A chase too close to call,"April 1, 2022",https://www.nba.com/news/kia-mvp-ladder-april-1-edition
