Unnamed: 0,title,time,url,author,credit_article,credit_followers,credit_tweets
3910,Scott Won’t Cut Kobe’s Minutes,2015-16,http://global.nba.com/news/scott-wont-cut-kobes-minutes-2/,NBA News,Default,Default,Default
3911,"Spurs: Duncan, Ginobili (Rest) To Miss Nuggets Game",2015-16,http://global.nba.com/news/spurs-injury-report-112615/,NBA News,Default,Default,Default
3912,Wolves Complete Season Sweep Over Hawks,2015-16,http://global.nba.com/news/wolves-complete-season-sweep-over-hawks/,NBA News,Default,Default,Default
3913,Old School Power Rankings: Kobe Tumbles While Parker Claims Top Spot,2015-16,http://global.nba.com/news/old-school-power-rankings-kobe-tumbles-while-parker-claims-top-spot/,"Scott Wraight, NBA.com",34,None,None
3914,"LeBron, Cavs Vent After Latest Road Loss",2015-16,http://global.nba.com/news/lebron-cavs-vent-after-latest-road-loss/,NBA News,Default,Default,Default
3915,Griffin Scores 40 In Defeat,2015-16,http://global.nba.com/news/griffin-scores-40-in-defeat/,NBA News,Default,Default,Default
3916,LeBron Passes Reggie Miller for 18th On All-Time Scoring List in Loss,2015-16,http://global.nba.com/news/lebron-passes-reggie-miller-for-18th-on-all-time-scoring-list/,NBA News,Default,Default,Default
3917,Jazz Overcome Griffin’s 40 To Get Road Win,2015-16,http://global.nba.com/news/clippers-fall-to-jazz-102-91/,NBA News,Default,Default,Default
3918,Raptors Top Cavaliers 103-99 On Drake Night,2015-16,http://global.nba.com/news/game-rap-raptors-103-cavaliers-99/,NBA News,Default,Default,Default
3919,Pelicans Off To Strong Start on Road Trip with Win in Desert,2015-16,http://global.nba.com/news/postgame-pelicans-120-suns-114/,Jim Eichenhofer,2565,21361,44563
3920,Shorthanded Kings Bounce Bucks,2015-16,http://global.nba.com/news/shorthanded-kings-bounce-bucks/,Shahbaz Khan,258,None,None
3921,"Sixers Come Close, Can’t Get Past C’s",2015-16,http://global.nba.com/news/game-recap-celtics-84-76ers-80/,Brian Seltzer,780,None,None
3922,Thunder Edge Game Nets Team With Balanced Attack,2015-16,http://global.nba.com/news/thunder-vs-brooklyn-nets-game-recap-nov-25-2015/,NBA News,Default,Default,Default
3923,"Grizzlies Blast Rockets in Houston, 102-93",2015-16,http://global.nba.com/news/grizzlies-blast-rockets-in-houston-102-93/,NBA News,Default,Default,Default
3924,Porzingis Thought He May End Up With Magic Prior to Draft,2015-16,http://global.nba.com/news/porzingis-thought-he-may-end-up-with-magic-prior-to-draft/,NBA News,Default,Default,Default
3925,Wolves Pounce on Hawks,2015-16,http://global.nba.com/news/wolves-pounce-on-hawks/,Dan Bruno via RotoWire.com,None,None,None
3926,Oladipo’s Magic Trick Works As Orlando Topples Knicks,2015-16,http://global.nba.com/news/postgame-report-magic-vs-knicks-112515/,NBA News,Default,Default,Default
3927,"Pistons Break Out from Deep, Crush Miami as Drummond Dominates",2015-16,http://global.nba.com/news/finally-pistons-break-out-from-3-point-line-to-crush-miami-as-drummond-dominates/,Keith Langlois,1847,20186,45418
3928,Hornets Winning Ways Continue Against Wizards,2015-16,http://global.nba.com/news/hornets-winning-ways-continue-against-wizards/,NBA News,Default,Default,Default
3929,Suns Found a Hidden Gem in Jon Leuer,2015-16,http://global.nba.com/news/suns-found-a-hidden-gem-in-jon-leuer/,Ben York,13,None,None
3930,PG Knocking on the Door of Pacers History,2015-16,http://global.nba.com/news/pg-knocking-on-the-door-of-pacers-history/,Mark Montieth,505,8188,22207
3931,"Pelicans’ Evans Activated, Not Likely To Play vs. Suns",2015-16,http://global.nba.com/news/pelicans-shootaround-update-presented-by-hub-international-tyreke-evans-is-game-time-decision-at-suns/,Jim Eichenhofer,2565,21361,44563
3932,Fantasy Weekly: Lowry Continues to Excel,2015-16,http://global.nba.com/news/fantasy-weekly-lowry-continues-to-excel/,"Jon Hartzell, NBA.com",3,None,None
3933,Oladipo Comes Off Bench vs. Knicks,2015-16,http://global.nba.com/news/oladipo-will-come-off-bench-tonight-vs-knicks/,NBA News,Default,Default,Default
3934,Five Keys: Cavaliers at Raptors,2015-16,http://global.nba.com/news/five-keys-cavaliers-at-raptors/,Joe Gabriele,492,None,None
3935,NBA Rookie Ladder: Towns Shows Staying Power At No. 1,2015-16,http://global.nba.com/news/nba-rookie-ladder-towns-shows-staying-power-at-no-1/,NBA News,Default,Default,Default
3936,Cousins Listed As ‘Doubtful’ For Wednesday’s Matchup With Bucks,2015-16,http://global.nba.com/news/cousins-listed-as-doubtful-for-wednesdays-matchup-with-bucks/,NBA News,Default,Default,Default
3937,Blogtable: Can Anything Slow The Warriors?,2015-16,http://global.nba.com/news/blogtable-can-anything-slow-the-warriors/,NBA News,Default,Default,Default
3938,"Report: Hornets, Clifford Agree On Extension",2015-16,http://global.nba.com/news/report-hornets-clifford-agree-on-extension/,NBA News,Default,Default,Default
3939,Warriors Make NBA History With Win Over Lakers,2015-16,http://global.nba.com/news/warriors-hammer-lakers-set-new-nba-record-for-fastest-start-16-0/,NBA News,Default,Default,Default
3940,"Grizzlies tame Mavericks, 110-96",2015-16,http://global.nba.com/news/grizzlies-tame-mavericks-110-96/,NBA News,Default,Default,Default
3941,Bulls hang on against scrappy Blazers,2015-16,http://global.nba.com/news/bulls-hang-on-against-scrappy-blazers/,NBA News,Default,Default,Default
3942,Hawks retire Mutombo’s jersey at halftime vs. Celtics,2015-16,http://global.nba.com/news/hawks-retire-mutombos-jersey-at-halftime-vs-celtics/,NBA News,Default,Default,Default
3943,Clippers Hoping Success After 6-7 Start Isn’t Hard To Find (With Cavs As Prime Example),2015-16,http://global.nba.com/news/a-look-back-at-6-7-starts-turning-around/,NBA News,Default,Default,Default
3944,The Stats To Know Behind Warriors-Lakers on NBA LEAGUE PASS,2015-16,http://global.nba.com/news/the-stats-to-know-behind-warriors-lakers-on-nba-league-pass/,NBA News,Default,Default,Default
3945,Aldridge Remains Questionable For Spurs-Mavericks On Wednesday,2015-16,http://global.nba.com/news/spurs-injury-report-112415/,NBA News,Default,Default,Default
3946,Mutombo A Hall-of-Famer On And Off The Court,2015-16,http://global.nba.com/news/mutombo-a-hall-of-famer-on-and-off-the-court/,NBA News,Default,Default,Default
3947,Hawks Hosting ‘Block Party’ At Dikembe Mutombo’s Nov. 24 Jersey Retirement,2015-16,http://global.nba.com/news/hawks-hosting-block-party-at-dikembe-mutombos-nov-24-jersey-retirement/,NBA News,Default,Default,Default
3948,"Surging Warriors Seeking History, While Struggling Lakers Look To Stand In Way",2015-16,http://global.nba.com/news/game-preview-warriors-v-lakers/,Joel Bartilotta via RotoWire.com,None,None,None
3949,A Bulls All-Timer: Hinrich Now Tops Chicago Charts In 3’s,2015-16,http://global.nba.com/news/a-bulls-all-timer-2/,NBA News,Default,Default,Default
3950,By the Numbers: Cavs Beginning To Hit Their Stride,2015-16,http://global.nba.com/news/by-the-numbers-hitting-their-stride/,NBA News,Default,Default,Default
3951,How have those offseason moves panned out in 2015-16?,2015-16,http://global.nba.com/news/how-have-those-offseason-moves-panned-out-in-2015-16/,Shaun Powell,651,None,None
3952,"Warriors near history, yet are far from playing their best",2015-16,http://global.nba.com/news/warriors-near-history-yet-are-far-from-playing-their-best/,Scott Howard Cooper,231,None,None
3953,Thunder Enjoy Durant’s Return In Win Over Jazz,2015-16,http://global.nba.com/news/thunder-at-utah-jazz-game-recap-nov-23-2015/,NBA News,Default,Default,Default
3954,LeBron Moves Into Rare Assist Company In Cavs’ Win,2015-16,http://global.nba.com/news/five-keys-cavaliers-vs-magic/,Joe Gabriele,492,None,None
3955,Spurs Dominate Suns Without Aldridge,2015-16,http://global.nba.com/news/spurs-dominate-suns/,Dan Bruno via RotoWire.com,None,None,None
3956,Bucks Dominate With Monroe’s Double-Double Against Former Team,2015-16,http://global.nba.com/news/bucks-dominate-pistons-109-88-behind-double-double-from-monroe/,Nick Brazzoni via RotoWire.com,None,None,None
3957,Wiggins’ 32 Lifts Timberwolves Over Desperate 76ers,2015-16,http://global.nba.com/news/wiggins-lifts-timberwolves-over-desperate-6ers/,Dan Bruno via RotoWire.com,None,None,None
3958,Heat Overcome Hot Knicks 95-78,2015-16,http://global.nba.com/news/heat-defeat-knicks-95-78/,Nick Brazzoni via RotoWire.com,None,None,None
3959,Hornets Rally Past Kings In OT Despite Rondo’s Record 20 Assists,2015-16,http://global.nba.com/news/hornets-rally-past-kings-127-122-in-overtime/,Benjamin Zweiman via RotoWire.com,None,None,None
3960,Durant Returns Vs. Jazz After Missing 6 Games,2015-16,http://global.nba.com/news/durant-returns-vs-jazz-after-missing-6-games/,NBA News,Default,Default,Default
3961,Spurs’ Aldridge Out vs. Suns,2015-16,http://global.nba.com/news/spurs-injury-report-112315/,NBA News,Default,Default,Default
3962,Bradley Has Shot into Elite Tier of 3-Point Threats,2015-16,http://global.nba.com/news/bradley-has-shot-into-elite-tier-of-3-point-threats/,NBA News,Default,Default,Default
3963,Mirza Teletovic Heating Up for the Suns,2015-16,http://global.nba.com/news/mirza-teletovic-heating-up-for-the-suns/,Ben York,13,None,None
3964,Budenholzer Apologizes for Bumping Ref,2015-16,http://global.nba.com/news/budenholzer-apologizes-for-bumping-ref/,| Official statement,None,None,None
3965,"LeBron James, Stephen Curry Named Players of the Week",2015-16,http://global.nba.com/news/lebron-james-stephen-curry-named-players-of-the-week/,NBA News,Default,Default,Default
3966,Detroit Pistons To Honor and Retire Jerseys For Ben Wallace And Chauncey Billups,2015-16,http://global.nba.com/news/detroit-pistons-to-honor-and-retire-jerseys-for-ben-wallace-and-chauncey-billups/,NBA News,Default,Default,Default
3967,"Power Rankings: Problems arise for Bucks, Clippers",2015-16,http://global.nba.com/news/power-rankings-problems-arise-for-bucks-clippers/,NBA News,Default,Default,Default
3968,Old School Power Rankings,2015-16,http://global.nba.com/news/old-school-power-rankings/,NBA News,Default,Default,Default
3969,Warriors Match Best Start in NBA History,2015-16,http://global.nba.com/news/warriors-match-best-start-in-nba-history/,NBA News,Default,Default,Default
3970,"Nets outlast Celtics, 111-101",2015-16,http://global.nba.com/news/keys-to-the-game-nets-111-celtics-101/,NBA News,Default,Default,Default
3971,Clippers Search For Answers After Sunday’s Loss,2015-16,http://global.nba.com/news/clippers-search-for-answers-after-sundays-loss/,NBA News,Default,Default,Default
3972,Pelicans Win Second Straight Game In Shootout Over Suns,2015-16,http://global.nba.com/news/postgame-pelicans-122-suns-116/,Jim Eichenhofer,2565,21361,44563
3973,Clippers Can’t Overcome Slow Start Vs. Raptors,2015-16,http://global.nba.com/news/clippers-cant-overcome-slow-start-vs-raptors/,NBA News,Default,Default,Default
3974,Celtics’ Smart Out Two Weeks With Leg Injury,2015-16,http://global.nba.com/news/celtics-smart-out-two-weeks-with-leg-injury-2/,NBA News,Default,Default,Default
3975,Thunder make late run to defeat Mavericks 117-114,2015-16,http://global.nba.com/news/thunder-make-late-run-to-defeat-mavericks-117-114/,Joel Bartilotta via RotoWire.com,None,None,None
3976,Warriors Go For Historic 15-0 Sunday vs. Nuggets,2015-16,http://global.nba.com/news/game-preview-warriors-at-nuggets-112215/,NBA News,Default,Default,Default
3977,Report: Toronto’s Valanciunas Opts Against Surgery,2015-16,http://global.nba.com/news/report-torontos-valanciunas-opts-against-surgery-2/,NBA News,Default,Default,Default
3978,Wade Reaches Top 50 on All-Time Scoring List,2015-16,http://global.nba.com/news/wade-reaches-top-50-on-all-time-scoring-list/,Joe Beguiristain,452,None,None
3979,"Cavs Stay Hot, Handle Hawks At The Q",2015-16,http://global.nba.com/news/cavs-stay-hot-handle-hawks-at-the-q-2/,NBA News,Default,Default,Default
3980,"Pacers Crush Bucks, Continue Developing Good Problems",2015-16,http://global.nba.com/news/pacers-developing-more-and-more-problems-good-ones/,Mark Montieth,505,8188,22207
3981,Heat Survive Scare From Winless Sixers,2015-16,http://global.nba.com/news/76ers-91-heat-96-game-recap/,Joe Beguiristain,452,None,None
3982,Spurs Beat Grizzlies At Their Own Gritty Game,2015-16,http://global.nba.com/news/spurs-beat-grizzlies-92-82/,Jason Rubin via RotoWire.com,None,None,None
3983,"Washington’s Bench, Rebounding Leads Wizards Past Road-Weary Pistons",2015-16,http://global.nba.com/news/washingtons-bench-rebounding-leads-wizards-past-road-weary-pistons/,Keith Langlois,1847,20186,45418
3984,Raptors Recall Nogueira From Raptors 905,2015-16,http://global.nba.com/news/raptors-recall-nogueira-from-raptors-905/,NBA News,Default,Default,Default
3985,"Porzingis Blocks 7, Knicks Win 4th Straight",2015-16,http://global.nba.com/news/nyk-107-hou-102-porzingis-blocks-7-knicks-win-4th-straight/,Charlie Widdoes,21,None,None
3986,Fournier One of NBA’s Most Improved Players,2015-16,http://global.nba.com/news/fournier-one-of-nbas-most-improved-players/,NBA News,Default,Default,Default
3987,Boogie Leads Kings Past Magic,2015-16,http://global.nba.com/news/boogie-leads-kings-past-magic/,Jason Wise,45,None,None
3988,Wade passes Ellis for 50th all-time in scoring,2015-16,http://global.nba.com/news/wade-passes-ellis-for-50th-all-time-in-scoring/,NBA News,Default,Default,Default
3989,Muhammed Slowly Finding Role For Wolves,2015-16,http://global.nba.com/news/muhammed-slowly-finding-role-for-wolves/,NBA News,Default,Default,Default
3990,Pelicans relish resounding win over Spurs,2015-16,http://global.nba.com/news/pelicans-relish-resounding-win-over-spurs/,Jim Eichenhofer,2565,21361,44563
3991,Report: Toronto’s Valanciunas Opts Against Surgery,2015-16,http://global.nba.com/news/report-torontos-valanciunas-opts-against-surgery/,NBA News,Default,Default,Default
3992,Late Run from Dubs Keeps Undefeated Record Intact,2015-16,http://global.nba.com/news/late-run-from-dubs-keeps-undefeated-record-intact/,NBA News,Default,Default,Default
3993,"Raptors Lose Valanciunas, Comeback To Beat Lakers",2015-16,http://global.nba.com/news/lakers-allow-raptors-second-half-comeback/,Joey Ramirez,996,None,None
3994,"Lillard, Frontcourt Power Trail Blazers Past Clippers",2015-16,http://global.nba.com/news/davis-plumlee-frontcourt-powers-trail-blazers-past-clippers/,Cody Sharrett,134,None,None
3995,Bryant Talks 20th Season In Q&A,2015-16,http://global.nba.com/news/bryant-talks-20th-season/,Joey Ramirez,996,None,None
3996,Bulls Drop Hard-Fought Game to Warriors 106-94,2015-16,http://global.nba.com/news/bulls-drop-hard-fought-game-to-warriors-106-94/,NBA News,Default,Default,Default
3997,"Nowitzki, Pachulia Help Mavs Edge Jazz",2015-16,http://global.nba.com/news/the-roundup-jazz-93-mavericks-102/,Matt Payne,846,594,1474
3998,Knight’s Career Night Pulls Suns Back Over Nuggets,2015-16,http://global.nba.com/news/nuggets-vs-suns-recap/,NBA News,Default,Default,Default
3999,Hornets Fly By Philadelphia,2015-16,http://global.nba.com/news/hornets-fly-by-philadelphia/,NBA News,Default,Default,Default
4000,Anderson’s 30 Too Much For Spurs,2015-16,http://global.nba.com/news/postgame-pelicans-104-spurs-90/,Jim Eichenhofer,2565,21361,44563
4001,"Drummond, Jackson – and their backups – lead Pistons to comeback win at Minnesota",2015-16,http://global.nba.com/news/drummond-jackson-and-their-backups-lead-pistons-to-comeback-win-at-minnesota/,Keith Langlois,1847,20186,45418
4002,Warriors insist this perfect start merely happenstance,2015-16,http://global.nba.com/news/warriors-insist-this-perfect-start-merely-happenstance/,Scott Howard Cooper,231,None,None
4003,Rudy Gay Day To Day With Shoulder Strain,2015-16,http://global.nba.com/news/kings-gay-leaves-with-shoulder-strain/,NBA News,Default,Default,Default
4004,Thunder Can’t Navigate Past Knicks,2015-16,http://global.nba.com/news/nyk-93-okc-90-knicks-hang-on-for-road-victory/,Charlie Widdoes,21,None,None
4005,"Celtics Catch Fire From Three, Beat Nets",2015-16,http://global.nba.com/news/keys-to-the-game-celtics-120-nets-95/,NBA News,Default,Default,Default
4006,Rockets Sam Dekker Undergoes Successful Back Procedure,2015-16,http://global.nba.com/news/rockets-sam-dekker-undergoes-successful-back-procedure/,Hiren Joshi,None,None,None
4007,Anthony Davis and Omer Asik Return; Tyreke Evans Next?,2015-16,http://global.nba.com/news/anthony-davis-and-omer-asik-expected-to-play-alvin-gentry-discusses-potential-tyreke-evans-return/,Jim Eichenhofer,2565,21361,44563
4008,Bulls’ Rose Out vs. Warriors,2015-16,http://global.nba.com/news/bulls-rose-out-vs-warriors/,NBA News,Default,Default,Default
4009,Nets Record not Indicative of Recent Play,2015-16,http://global.nba.com/news/nets-record-not-indicative-of-recent-play/,NBA News,Default,Default,Default
4010,"Rose Out, as Bulls Prepare for a Spicy Helping of Curry",2015-16,http://global.nba.com/news/bulls-preparing-for-a-spicy-helping-of-curry/,NBA News,Default,Default,Default
4011,"Cavs’ Mozgov Out 10-14 Days, Williams Out vs. Atlanta",2015-16,http://global.nba.com/news/cavs-mozgov-out-10-14-days-williams-out-vs-atlanta/,NBA News,Default,Default,Default
4012,"Race to the MVP, Week 4: Curry, LeBron Jump Out In Front",2015-16,http://global.nba.com/news/race-to-the-mvp-week-4-curry-lebron-jump-out-in-front/,NBA News,Default,Default,Default
4013,"Out For Year, Wizards’ Martell Webster Undergoes Hip Procedure",2015-16,http://global.nba.com/news/out-for-year-wizards-martell-webster-undergoes-hip-procedure/,NBA News,Default,Default,Default
4014,Latest Buzz: Batum’s Early Impact Evident,2015-16,http://global.nba.com/news/latest-buzz-batums-early-impact-evident/,NBA News,Default,Default,Default
4015,"Jazz, Mavs Put Winning Streaks on the Line Tonight",2015-16,http://global.nba.com/news/jazz-mavs-put-winning-streaks-on-the-line-tonight/,Matt Payne,846,594,1474
4016,"Oladipo, Magic Will Play Saturday’s Game at International Friendly Time",2015-16,http://global.nba.com/news/oladipo-magic-will-play-saturdays-game-at-international-friendly-time/,NBA News,Default,Default,Default
4017,Some snap judgments to ponder early on in 2015-16,2015-16,http://global.nba.com/news/some-snap-judgments-to-ponder-early-on-in-2015-16/,Fran Blinebury,201,None,None
4018,Warriors Complete Comeback Over Clippers,2015-16,http://global.nba.com/news/warriors-complete-comeback-over-clippers/,NBA News,Default,Default,Default
4019,Paul Returns With 35 Points But Clippers Can’t Hold Off Warriors,2015-16,http://global.nba.com/news/intense-finish-goes-warriors-way-124-117/,NBA News,Default,Default,Default
4020,"Cavs Topple Bucks in Return Match, 115-100",2015-16,http://global.nba.com/news/cavs-topple-bucks-in-return-match-115-100/,Juan Carlos Blanco via RotoWire.com,None,None,None
4021,Heat Overcome Rondo’s Big Night With Season-High 116 Points,2015-16,http://global.nba.com/news/kings-109-heat-116-game-recap/,Joe Beguiristain,452,None,None
4022,Rondo Distributes An NBA-High 18 Assists Against Miami,2015-16,http://global.nba.com/news/rondo-distributes-an-nba-high-18-assists-against-miami/,NBA News,Default,Default,Default
4023,"Mozgov Exits Game vs. Bucks With Injured Shoulder, Does Not Return",2015-16,http://global.nba.com/news/mozgov-exits-game-vs-bucks-with-injured-shoulder-does-not-return/,NBA News,Default,Default,Default
4024,Five Keys: Cavaliers vs. Bucks,2015-16,http://global.nba.com/news/five-keys-cavaliers-vs-bucks/,Joe Gabriele,492,None,None
4025,Fournier Displays Laser-Sharp Focus During Tough Times,2015-16,http://global.nba.com/news/fournier-displays-laser-sharp-focus-during-tough-times/,NBA News,Default,Default,Default
4026,Bucks’ Parker to Return from Foot Sprain Against Cavs,2015-16,http://global.nba.com/news/bucks-parker-to-return-from-foot-sprain-against-cavs/,NBA News,Default,Default,Default
4027,Lou Will Living at the Line,2015-16,http://global.nba.com/news/lou-will-living-at-the-line/,Joey Ramirez,996,None,None
4028,"Clippers Pregame: Paul Will Play, Redick Likely Out, Says Rivers",2015-16,http://global.nba.com/news/rivers-paul-will-play-redick-likely-out/,NBA News,Default,Default,Default
4029,Evan Turner Working Overtime to Improve his Shot,2015-16,http://global.nba.com/news/evan-turner-working-overtime-to-improve-his-shot/,NBA News,Default,Default,Default
4030,Cousins Suspended 1 Game For Contact To Head,2015-16,http://global.nba.com/news/cousins-suspended-1-game-for-contact-to-head/,NBA News,Default,Default,Default
4031,Pelicans Waive Jimmer Fredette,2015-16,http://global.nba.com/news/pelicans-waive-jimmer-fredette/,NBA News,Default,Default,Default
4032,Cavs Recall Joe Harris from the Canton Charge,2015-16,http://global.nba.com/news/cavs-recall-joe-harris-from-the-canton-charge/,NBA News,Default,Default,Default
4033,Stat Insights For Thursday’s Slate Of Games,2015-16,http://global.nba.com/news/stat-insights-for-thursdays-slate-of-games/,NBA News,Default,Default,Default
4034,Suns Youth Displaying Remarkable Efficiency,2015-16,http://global.nba.com/news/suns-youth-displaying-remarkable-efficiency/,Ben York,13,None,None
4035,Drummond’s Backboard Dominance Borders on Astounding: ‘It’s Pretty Phenomenal’ – SVG,2015-16,http://global.nba.com/news/drummonds-backboard-dominance-borders-on-astounding-its-pretty-phenomenal-svg/,Keith Langlois,1847,20186,45418
4036,Q&A With Norman Powell,2015-16,http://global.nba.com/news/qa-with-norman-powell/,NBA News,Default,Default,Default
4037,Fantasy Weekly: Paul George Is Officially Back,2015-16,http://global.nba.com/news/fantasy-weekly-paul-george-is-officially-back/,"Jon Hartzell, NBA.com",3,None,None
4038,Undermanned Bulls pull out 103-97 win in Phoenix,2015-16,http://global.nba.com/news/undermanned-bulls-pull-out-103-97-win-in-phoenix/,NBA News,Default,Default,Default
4039,Favors Leads Jazz Past Raptors,2015-16,http://global.nba.com/news/the-roundup-jazz-93-raptors-89/,NBA News,Default,Default,Default
4040,Parker’s Season High Helps Spurs Beat Nuggets,2015-16,http://global.nba.com/news/nuggets-at-spurs-recap/,NBA News,Default,Default,Default
4041,"Hornets Stay Hot at Home, Bounce Brooklyn",2015-16,http://global.nba.com/news/hornets-stay-hot-at-home-bounce-brooklyn/,NBA News,Default,Default,Default
4042,Oladipo Makes Return; Fournier Showing Resilience,2015-16,http://global.nba.com/news/oladipo-makes-return-fournier-showing-resilience/,NBA News,Default,Default,Default
4043,Kings Fall Late in Atlanta,2015-16,http://global.nba.com/news/kings-fall-late-in-atlanta/,Shahbaz Khan,258,None,None
4044,George’s Big Game Too Much For Sixers,2015-16,http://global.nba.com/news/game-recap-pacers-112-76ers-85/,Brian Seltzer,780,None,None
4045,Westbrook’s 43 Points Lead Thunder To Win Over Pelicans,2015-16,http://global.nba.com/news/thunder-vs-new-orleans-pelicans-game-recap-nov-18-2015/,NBA News,Default,Default,Default
4046,Celtics Fall To Late Mavericks Run,2015-16,http://global.nba.com/news/keys-to-the-game-mavericks-106-celtics-102/,NBA News,Default,Default,Default
4047,"Durant, Davis of action for Pelicans-Thunder game",2015-16,http://global.nba.com/news/two-big-names-out-of-action-for-pelicans-thunder-game-on-espn/,Jim Eichenhofer,2565,21361,44563
4048,Blogtable: Will DeMarcus Cousins Or George Karl Last Longer In Sacramento?,2015-16,http://global.nba.com/news/blogtable-will-demarcus-cousins-or-george-karl-last-longer-in-sacramento/,NBA News,Default,Default,Default
4049,Blogtable: Fallout In Houston After Kevin McHale’s Firing,2015-16,http://global.nba.com/news/blogtable-fallout-in-houston-after-kevin-mchales-firing/,NBA News,Default,Default,Default
4050,Manu Ginobili To Miss Two Games With Injury,2015-16,http://global.nba.com/news/manu-ginobili-to-miss-two-games-with-injury/,NBA News,Default,Default,Default
4051,Blogtable: Best Comeback Story?,2015-16,http://global.nba.com/news/blogtable-best-comeback-story/,NBA News,Default,Default,Default
4052,Rockets Fire Coach McHale,2015-16,http://global.nba.com/news/report-rockets-fire-coach-mchale/,NBA News,Default,Default,Default
4053,Warriors Hold Off Raptors to Remain Undefeated,2015-16,http://global.nba.com/news/warriors-hold-off-raptors-to-remain-undefeated/,NBA News,Default,Default,Default
4054,"Nets Take Down East-Elite Hawks, 90-88, In Thriller",2015-16,http://global.nba.com/news/recap-nets-90-hawks-88/,NBA News,Default,Default,Default
4055,Timberwolves 103 – Heat 91 Game Recap,2015-16,http://global.nba.com/news/timberwolves-103-heat-91-game-recap/,Joe Beguiristain,452,None,None
4056,"Jackson, Drummond Dominate As Pistons Rally To Beat Cavaliers, 104-99",2015-16,http://global.nba.com/news/jackson-drummond-dominant-as-pistons-snap-4-game-skid-by-coming-back-to-beat-lebron-cavs/,Keith Langlois,1847,20186,45418
4057,LeBron Passes Jerry West Into 19th Place On All-Time Scoring List,2015-16,http://global.nba.com/news/lebron-passes-jerry-west-into-19th-place-on-all-time-scoring-list/,NBA News,Default,Default,Default
4058,Anthony Davis out for remainder of Denver game,2015-16,http://global.nba.com/news/anthony-davis-out-for-remainder-of-denver-game/,Jim Eichenhofer,2565,21361,44563
4059,"With Lin Watching, Porzingis Gets His Garden Party",2015-16,http://global.nba.com/news/with-lin-watching-porzingis-gets-his-garden-party/,John Schuhmann,890,84870,48342
4060,"Porzingis’ 29-Point Career Night Lifts Knicks Over Charlotte, 102-94",2015-16,http://global.nba.com/news/nyk-102-cha-94-porzingis-career-night-lifts-knicks-over-charlotte/,Charlie Widdoes,21,None,None
4061,"Clippers Will Be Careful With Paul, Redick Injuries",2015-16,http://global.nba.com/news/clippers-will-be-careful-with-paul-redick-injuries/,NBA News,Default,Default,Default
4062,"Wizards Rout Bucks, 115-86",2015-16,http://global.nba.com/news/wizards-rout-bucks-115-86/,Juan Carlos Blanco via RotoWire.com,None,None,None
4063,Chandler Undergoes Successful Surgery,2015-16,http://global.nba.com/news/chandler-undergoes-successful-surgery/,NBA News,Default,Default,Default
4064,"Millsap Brothers Embrace Each Other On, Off The Court",2015-16,http://global.nba.com/news/millsap-brothers-embrace-each-other-on-off-the-court/,NBA News,Default,Default,Default
4065,Knight Playing and Feeling Like He’s Right at Home,2015-16,http://global.nba.com/news/knight-playing-and-feeling-like-hes-right-at-home/,Matt Petersen,112,None,None
4066,Bulls Hold on to Beat the Pacers 96-95,2015-16,http://global.nba.com/news/bulls-hold-on-to-beat-the-pacers-96-95/,NBA News,Default,Default,Default
4067,NBA Week 3 Power Rankings: Warriors Remain Perfect,2015-16,http://global.nba.com/news/nba-week-3-power-rankings-warriors-remain-perfect/,NBA News,Default,Default,Default
4068,"Myles Turner Has Thumb Surgery, Expected To Miss 6 Weeks",2015-16,http://global.nba.com/news/myles-turner-update-2/,NBA News,Default,Default,Default
4069,Oladipo Continues Recovery From Concussion,2015-16,http://global.nba.com/news/oladipo-continues-recovery-from-concussion/,NBA News,Default,Default,Default
4070,Charlotte’s Batum And Sacramento’s Cousins Named NBA Eastern And Western Conference Players Of The Week,2015-16,http://global.nba.com/news/charlottes-batum-and-sacramentos-cousins-named-nba-eastern-and-western-conference-players-of-the-week/,NBA News,Default,Default,Default
4071,Preview: Dubs Set Eyes On 12-0 Against Feisty Raptors,2015-16,http://global.nba.com/news/game-preview-warriors-vs-raptors-111715/,NBA News,Default,Default,Default
4072,Golden State Still Seeking Ways To Shine Even Brighter,2015-16,http://global.nba.com/news/golden-state-still-seeking-ways-to-shine-even-brighter-2/,NBA News,Default,Default,Default
4073,Hoiberg: Rose’s Double Vision Might Last Months,2015-16,http://global.nba.com/news/hoiberg-roses-double-vision-might-last-months/,NBA News,Default,Default,Default
4074,"New Place, Familiar Face",2015-16,http://global.nba.com/news/new-place-familiar-face/,Joe Beguiristain,452,None,None
4075,Injury: Bazemore Suffers Right Ankle Sprain During Hawks vs. Jazz,2015-16,http://global.nba.com/news/injury-update-bazemore-suffers-right-ankle-sprain-during-hawks-vs-jazz/,NBA News,Default,Default,Default
4076,Bryant Takes Over Fourth Quarter for Win,2015-16,http://global.nba.com/news/bryant-takes-over-fourth-quarter-for-win/,Joey Ramirez,996,None,None
4077,Pistons happy to leave California after dropping 4 straight there to end road trip,2015-16,http://global.nba.com/news/pistons-happy-to-leave-california-after-dropping-4-straight-there-to-end-road-trip/,Keith Langlois,1847,20186,45418
4078,Celtics’ Second Half Run Dooms Thunder,2015-16,http://global.nba.com/news/thunder-vs-boston-celtics-game-recap-nov-15-2015/,NBA News,Default,Default,Default
